ADJOE,ADJDE,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,3P_O,3P_D,ADJ_T,WIN_PCT,CONF_ACC,CONF_AE,CONF_ASun,CONF_Amer,CONF_B10,CONF_B12,CONF_BE,CONF_BSky,CONF_BSth,CONF_BW,CONF_CAA,CONF_CUSA,CONF_GWC,CONF_Horz,CONF_Ind,CONF_Ivy,CONF_MAAC,CONF_MAC,CONF_MEAC,CONF_MVC,CONF_MWC,CONF_NEC,CONF_OVC,CONF_P12,CONF_Pat,CONF_SB,CONF_SC,CONF_SEC,CONF_SWAC,CONF_Slnd,CONF_Sum,CONF_WAC,CONF_WCC
103.5,103.8,53.7,50.2,17.3,15.6,25.0,24.6,23.6,23.3,36.0,34.3,69.2,0.6666666666666666,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109.2,102.2,53.6,49.9,19.6,17.6,28.5,26.5,32.2,38.1,36.4,33.8,68.6,0.6060606060606061,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
106.5,94.0,48.3,50.2,13.4,18.3,22.6,24.9,25.0,27.5,34.2,31.6,63.3,0.5714285714285714,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106.3,92.1,48.8,45.6,20.6,18.9,32.6,28.2,32.5,30.4,31.0,31.6,67.4,0.5555555555555556,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110.2,106.4,55.3,51.1,16.8,17.7,25.4,30.0,24.3,29.3,38.9,35.6,68.3,0.6774193548387096,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
107.7,105.6,53.6,51.9,17.9,19.8,28.2,27.0,41.0,37.6,36.5,37.0,67.9,0.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
110.8,103.3,52.1,48.3,17.3,15.3,29.7,26.5,29.1,32.7,35.2,34.0,69.1,0.65625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107.7,103.8,51.1,48.6,18.4,17.7,35.7,26.7,29.8,29.5,36.7,33.2,64.6,0.6363636363636364,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108.4,101.6,50.2,48.4,18.7,13.2,34.7,24.6,27.2,28.6,32.8,34.5,62.5,0.6176470588235294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
104.0,104.2,49.4,48.4,17.2,20.4,34.9,35.5,29.7,30.3,30.6,31.6,65.5,0.6363636363636364,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
113.0,97.1,51.1,47.1,18.3,16.4,32.5,26.4,32.0,23.9,32.0,33.7,66.4,0.5833333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
103.6,103.8,51.3,52.2,18.3,20.2,30.9,27.9,27.4,32.3,35.6,34.0,64.5,0.6176470588235294,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107.7,97.8,52.8,47.0,16.5,18.4,28.0,23.2,30.6,33.9,35.8,32.6,66.0,0.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108.6,103.0,51.9,49.7,16.6,17.8,29.8,26.5,33.7,28.0,35.0,35.0,65.2,0.7096774193548387,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105.4,100.0,51.5,49.4,18.6,21.4,31.3,27.6,38.9,31.8,34.5,31.5,70.4,0.7333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
100.5,98.1,48.6,44.5,18.6,16.4,29.6,26.5,33.6,27.2,32.8,29.5,64.5,0.6875,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104.9,109.0,52.2,50.2,19.8,19.0,33.4,30.6,39.5,36.3,32.7,34.9,65.2,0.7586206896551724,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104.0,108.7,51.3,51.0,17.3,21.0,33.3,33.6,27.2,38.7,35.8,32.9,66.4,0.6875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
114.4,102.4,52.6,50.5,15.6,17.5,27.9,27.3,39.1,28.5,35.6,33.4,71.6,0.6666666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
109.8,97.9,53.0,45.0,18.8,16.1,30.7,27.0,35.5,23.9,33.8,29.3,62.4,0.6470588235294118,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105.9,105.1,50.5,51.3,18.0,17.2,31.8,22.9,26.2,38.0,35.6,34.0,66.8,0.6666666666666666,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100.4,103.3,49.0,49.8,18.3,15.4,26.6,24.7,34.7,27.5,34.8,31.9,63.5,0.7333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
101.3,107.0,51.4,48.2,21.3,17.6,32.5,32.8,31.9,29.3,34.2,31.4,71.9,0.7096774193548387,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108.0,101.5,55.1,50.2,17.0,17.8,22.3,24.4,24.9,24.0,37.7,33.9,60.3,0.6111111111111112,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114.0,102.5,49.6,48.6,16.0,15.3,30.8,31.9,31.6,31.2,33.6,31.0,66.4,0.5945945945945946,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
109.7,99.5,52.4,50.8,17.4,16.7,30.2,24.4,30.6,25.4,37.5,36.0,69.8,0.71875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
99.8,98.2,51.7,47.6,19.3,19.6,22.8,27.3,30.6,29.8,32.2,33.0,63.7,0.71875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
110.9,97.7,54.1,47.3,16.1,16.4,23.4,24.3,30.5,30.7,36.4,33.2,68.0,0.6764705882352942,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109.9,106.4,56.2,50.2,19.9,16.2,28.0,25.8,31.5,29.4,35.5,33.4,68.5,0.696969696969697,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105.9,99.1,51.5,45.8,17.5,17.5,27.4,27.0,29.3,36.9,37.2,32.5,69.4,0.696969696969697,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111.9,97.5,51.3,47.7,15.2,16.9,30.8,27.4,25.7,29.1,34.9,31.2,68.5,0.6571428571428571,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109.5,101.7,56.4,48.2,17.0,17.2,21.4,22.8,31.5,30.4,35.8,31.8,70.5,0.6571428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
104.4,102.8,48.6,50.6,16.7,18.6,33.4,29.3,24.3,25.4,32.4,34.7,69.8,0.6764705882352942,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110.1,109.1,54.7,51.3,15.6,17.9,30.6,29.2,29.4,26.2,36.2,34.1,68.0,0.75,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101.5,100.6,48.9,49.2,18.6,20.7,27.8,28.0,39.7,37.6,33.3,30.5,65.1,0.75,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108.6,103.4,52.0,51.5,18.6,17.5,27.9,26.1,39.5,31.4,35.4,35.9,71.6,0.7272727272727273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
109.6,100.6,52.6,47.7,15.5,20.1,31.7,32.6,26.2,28.0,33.6,31.9,71.9,0.7741935483870968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
98.7,99.3,50.0,44.6,21.2,21.0,31.5,31.6,41.5,41.1,35.5,31.2,66.0,0.7741935483870968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
109.9,100.4,55.1,46.8,15.9,18.5,23.6,31.7,20.9,25.3,36.7,31.1,67.2,0.7352941176470589,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106.0,97.8,52.7,46.7,17.9,18.9,29.2,23.8,26.8,32.1,35.1,32.2,65.2,0.7352941176470589,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
105.8,99.7,50.9,47.8,18.0,19.9,30.8,29.4,32.2,30.2,32.4,32.2,68.5,0.8333333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
101.7,100.3,48.6,47.0,19.1,19.3,29.9,25.2,37.6,37.4,31.8,32.0,69.5,0.7575757575757576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103.9,93.6,50.7,49.0,19.9,23.1,30.5,24.9,32.3,37.6,37.8,34.5,64.4,0.8666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
107.8,103.0,53.5,47.0,20.0,19.7,35.7,27.0,33.8,33.9,37.7,34.2,68.6,0.8125,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
119.9,109.6,56.3,52.9,13.6,18.3,29.8,30.9,34.4,27.5,39.7,36.1,69.5,0.7941176470588235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111.4,97.3,55.5,49.3,16.0,18.9,25.3,20.2,26.2,27.8,36.4,33.6,64.4,0.8181818181818182,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107.1,94.6,51.7,44.0,19.3,16.3,28.9,29.1,35.6,28.7,33.4,31.1,69.8,0.8235294117647058,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
112.4,97.0,50.3,47.3,17.3,19.3,35.8,29.3,35.7,28.9,35.6,31.6,70.7,0.7631578947368421,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110.0,93.8,51.2,44.5,19.8,19.9,33.4,28.6,31.0,40.2,35.7,30.1,58.7,0.8611111111111112,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
119.2,85.5,49.7,44.0,13.7,24.7,36.9,30.2,29.9,39.0,34.7,30.0,63.3,0.8823529411764706,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
127.1,93.6,57.1,45.1,14.9,16.2,36.5,26.8,33.3,32.5,36.7,31.9,64.6,0.9117647058823528,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
126.2,94.7,56.0,47.7,16.5,14.0,37.4,24.7,42.8,23.0,40.8,31.4,67.6,0.8787878787878788,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
116.8,93.2,51.3,46.4,14.4,14.9,32.8,23.5,36.8,28.3,35.4,31.4,70.4,0.7941176470588235,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
113.6,86.5,51.9,47.1,15.7,25.7,31.6,29.4,36.1,35.2,34.9,31.5,67.6,0.7941176470588235,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
121.5,93.6,55.0,48.7,16.1,18.1,36.3,23.1,36.7,25.7,37.1,33.4,72.0,0.7575757575757576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
115.6,91.2,51.5,45.4,14.6,18.9,32.4,28.6,34.3,35.8,34.2,31.4,69.2,0.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
118.9,94.6,55.1,49.7,14.3,21.1,26.0,30.8,25.6,28.2,35.8,33.6,69.1,0.7352941176470589,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
120.6,96.5,57.5,46.4,15.3,11.2,25.9,24.6,24.5,16.2,36.1,32.2,66.9,0.71875,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
125.3,101.1,53.8,48.0,15.1,12.3,36.2,26.1,37.8,27.1,34.9,34.3,69.9,0.7647058823529411,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
122.2,99.9,55.6,51.3,17.7,17.1,35.1,27.1,40.5,30.9,39.4,33.5,65.7,0.71875,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123.0,102.2,57.4,49.5,14.2,16.0,28.9,30.2,30.4,33.4,41.2,32.6,72.5,0.71875,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
120.7,92.1,54.1,43.4,14.9,18.2,32.9,30.3,38.2,41.0,35.2,29.8,69.8,0.7941176470588235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
120.8,96.8,55.2,49.0,14.3,16.9,31.8,25.9,33.8,27.6,37.7,32.6,66.9,0.75,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
125.2,102.1,56.3,49.9,16.0,15.6,34.9,29.9,35.2,39.6,36.5,31.9,72.5,0.65625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
113.5,92.7,53.4,47.6,16.4,16.8,25.3,26.4,32.8,28.5,33.3,33.8,68.9,0.7096774193548387,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115.8,93.7,53.1,45.1,16.0,16.7,39.0,22.4,28.3,32.2,35.5,32.4,62.1,0.8125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
121.3,98.6,56.7,47.3,14.0,16.5,33.3,27.2,31.5,25.8,35.5,34.0,69.1,0.8064516129032258,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
119.8,98.8,52.4,52.2,14.6,16.9,30.5,24.5,33.5,33.2,34.8,37.1,65.0,0.6285714285714286,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111.5,93.9,49.8,47.2,16.0,18.0,32.7,28.0,37.5,33.3,31.3,30.5,66.1,0.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
120.6,99.0,55.1,48.0,15.2,16.0,32.8,24.7,25.3,32.1,34.8,31.8,69.0,0.696969696969697,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117.5,98.4,52.8,49.1,16.5,17.0,30.2,30.3,34.6,26.6,36.5,32.1,66.4,0.696969696969697,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
116.7,99.3,53.9,48.7,14.9,13.6,27.7,25.2,30.6,31.2,35.4,34.0,66.2,0.65625,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114.4,98.9,50.8,48.0,15.5,14.9,33.1,28.0,31.8,30.8,33.5,33.6,63.0,0.7878787878787878,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
119.0,98.3,53.7,49.0,16.6,18.6,30.5,30.0,30.4,35.0,36.1,34.8,67.2,0.625,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
119.7,99.3,51.5,48.8,15.8,14.5,37.5,28.9,38.6,34.2,34.2,32.2,71.6,0.6857142857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
112.8,96.6,52.1,47.3,16.1,15.9,32.9,24.9,31.7,32.7,34.0,32.0,64.9,0.7272727272727273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
117.4,100.7,56.6,47.9,15.8,15.7,26.9,29.0,37.2,21.8,40.2,31.7,64.0,0.7741935483870968,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115.7,95.6,53.2,46.3,15.9,16.4,27.8,30.0,32.4,27.7,35.8,31.9,68.7,0.696969696969697,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112.6,94.9,51.7,47.7,18.7,18.2,35.4,27.6,37.9,32.4,32.5,29.4,67.2,0.6176470588235294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
117.3,103.0,55.0,49.7,15.8,16.5,33.8,29.2,34.8,27.5,35.6,33.6,67.9,0.7575757575757576,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114.1,100.4,54.1,49.6,15.7,16.4,28.5,25.4,40.0,30.4,32.1,29.0,68.5,0.8709677419354839,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
112.7,93.3,51.5,48.0,14.7,18.7,29.9,28.7,29.9,32.6,35.9,32.8,65.3,0.5757575757575758,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
117.2,99.2,53.2,51.6,13.3,18.8,25.7,28.2,29.9,39.4,39.4,35.9,63.7,0.65625,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114.5,97.1,51.9,50.3,17.9,20.8,35.5,28.6,35.1,35.7,35.6,32.8,69.9,0.6363636363636364,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115.0,98.9,45.4,50.1,14.2,16.9,41.9,28.0,38.2,31.2,28.4,33.9,65.6,0.5882352941176471,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
117.2,98.0,55.3,49.3,18.1,15.2,32.4,24.0,35.3,28.1,39.4,31.9,67.7,0.7058823529411765,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
115.1,98.0,53.3,48.2,15.0,17.3,27.5,27.2,46.2,34.3,36.5,31.3,66.8,0.8125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
114.0,97.8,51.6,49.8,16.5,16.8,32.5,23.1,36.1,33.1,34.8,30.6,66.6,0.7333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
113.8,98.1,54.6,49.3,14.8,16.9,24.3,27.5,32.6,31.8,33.2,34.0,65.8,0.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
114.8,100.2,54.9,51.0,13.9,17.4,24.2,22.1,32.6,31.0,36.5,33.0,67.8,0.8484848484848485,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
104.6,92.0,49.3,46.2,13.2,19.3,26.0,28.1,25.1,25.7,36.3,30.4,60.0,0.696969696969697,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114.8,95.5,51.0,48.0,13.9,19.5,33.4,27.0,33.1,33.5,33.4,30.6,72.8,0.7647058823529411,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
113.3,99.6,51.8,51.5,14.8,17.9,28.7,27.1,32.3,32.8,33.6,34.3,67.1,0.6764705882352942,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
114.0,101.2,50.7,50.5,13.7,17.9,28.6,29.3,32.5,31.9,34.6,34.9,67.9,0.6111111111111112,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106.3,96.1,50.1,48.0,17.5,19.5,29.9,30.0,33.1,35.3,33.9,31.7,66.3,0.7058823529411765,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112.0,100.4,54.4,46.7,14.7,19.8,32.0,27.6,34.2,35.1,36.5,28.6,69.8,0.9393939393939394,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
111.1,99.8,52.0,45.9,17.8,19.9,34.6,29.6,45.3,34.8,34.4,32.6,68.0,0.90625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
111.3,101.0,54.9,47.8,14.2,23.0,32.1,30.4,40.6,33.9,39.4,33.0,65.3,1.0344827586206895,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
112.7,106.3,50.1,51.0,16.7,16.1,35.3,31.0,40.5,31.4,33.1,35.0,67.7,0.696969696969697,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109.8,100.1,52.3,49.7,14.1,16.0,28.4,24.0,26.9,29.0,34.6,34.0,64.6,0.7586206896551724,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111.7,102.4,56.9,50.0,18.1,21.7,30.2,32.0,36.4,37.0,39.3,33.9,72.6,0.90625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
113.3,105.2,52.4,50.6,14.3,16.4,33.5,26.6,26.9,28.3,34.8,33.8,70.0,0.8181818181818182,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104.5,98.7,51.8,46.7,13.8,15.1,22.4,23.3,29.7,25.9,33.5,31.5,63.3,0.875,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105.0,101.6,52.0,48.6,17.2,16.6,29.5,25.6,33.6,29.0,32.0,30.0,65.7,0.75,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
106.7,103.4,54.4,45.7,18.5,15.5,32.0,26.4,31.3,32.7,35.3,31.1,64.3,0.8666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
107.8,104.6,52.1,50.6,16.2,16.3,30.6,28.6,30.9,26.8,35.1,33.9,66.8,0.6764705882352942,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
102.3,101.8,53.4,47.2,16.3,16.1,25.0,24.5,27.6,24.5,35.7,29.9,66.2,0.7575757575757576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
105.2,101.8,51.9,48.3,18.3,18.6,28.5,26.7,32.9,33.4,34.4,32.2,75.1,0.7333333333333333,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
